Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-173263-1-ND,445-173263-3-ND","FG18X7R1H102KNT06","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V X7R RADIAL","566","0.23","0","1","Cut Tape (CT),Tape & Box (TB)","FG","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-FG28X7R1H102KNT00-ND","FG28X7R1H102KNT00","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V X7R RADIAL","500","0.23","0","1","Bulk","FG","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-FG28X7R1H472KNT00-ND","FG28X7R1H472KNT00","TDK Corporation","TDK Corporation","CAP CER 4700PF 50V X7R RADIAL","490","0.23","0","1","Bulk","FG","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-175542-ND","FG18X7R1H222KNT00","TDK Corporation","TDK Corporation","CAP CER 2200PF 50V X7R RADIAL","57","0.23","0","1","Bulk","FG","Active","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-175541-ND","FG18X7R1H102KNT00","TDK Corporation","TDK Corporation","CAP CER 1000PF 50V X7R RADIAL","2","0.23","0","1","Bulk","FG","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-181291-ND","FG28X7R1H223KNT00","TDK Corporation","TDK Corporation","CAP CER 0.022UF 50V X7R RADIAL","0","0.23","0","1","Bulk","FG","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","56-A103M15X7RF5TAATR-ND,56-A103M15X7RF5TAACT-ND","A103M15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 10000PF 50V X7R AXIAL","0","0.23","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","10000 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-FG28X7R1H222KNT00-ND","FG28X7R1H222KNT00","TDK Corporation","TDK Corporation","CAP CER 2200PF 50V X7R RADIAL","0","0.23","0","1","Bulk","FG","Active","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C315C103K5R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-4148-ND","C315C103K5R5TA","KEMET","KEMET","CAP CER 10000PF 50V X7R RADIAL","58,704","0.24","0","1","Bulk","GoldMax 300 Comm X7R","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1103PHTR-ND,1103PHCT-ND","A103K15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 10000PF 50V X7R AXIAL","5,266","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C320C104K5R5TA7301","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-9870-2-ND,399-9870-1-ND","C320C104K5R5TA7301","KEMET","KEMET","CAP CER 0.1UF 50V X7R RADIAL","2,325","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","GoldMax 300 Comm X7R","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.290"" (7.36mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1102PHTR-ND,1102PHCT-ND","A472K15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 4700PF 50V X7R AXIAL","100,515","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C315C103M5U5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-4150-ND","C315C103M5U5TA","KEMET","KEMET","CAP CER 10000PF 50V Z5U RADIAL","89,707","0.24","0","1","Bulk","GoldMax 300 Comm Z5U","Active","10000 pF","±20%","50V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1010PHTR-ND,1010PHCT-ND","A102J15C0GF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1000PF 50V C0G/NP0 AXIAL","66,724","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","1000 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1035TR-ND,BC1035CT-ND","K270J15C0GF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 27PF 50V C0G/NP0 RADIAL","38,910","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","27 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://search.kemet.com/download/specsheet/C315C103K5R5TA7303","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-9858-2-ND,399-9858-1-ND","C315C103K5R5TA7303","KEMET","KEMET","CAP CER 10000PF 50V X7R RADIAL","33,340","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","GoldMax 300 Comm X7R","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1013TR-ND,BC1013CT-ND","K101J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 100PF 50V C0G/NP0 RADIAL","33,143","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","100 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1069TR-ND,BC1069CT-ND","K331K15X7RF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 330PF 50V X7R RADIAL","31,265","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","330 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1041TR-ND,BC1041CT-ND","K820J15C0GF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 82PF 50V C0G/NP0 RADIAL","30,840","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","82 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1022TR-ND,BC1022CT-ND","K561J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 560PF 50V C0G/NP0 RADIAL","30,044","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","560 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1010TR-ND,BC1010CT-ND","K560J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 56PF 50V C0G/NP0 RADIAL","28,892","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","56 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1068TR-ND,BC1068CT-ND","K221K15X7RF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 50V X7R RADIAL","28,648","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5130-ND","K101K15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 100PF 50V C0G/NP0 RADIAL","27,437","0.24","0","1","Bulk","Mono-Kap™ K","Active","100 pF","±10%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://search.kemet.com/download/datasheet/C315C102K1R5TA7301","-","399-13913-2-ND,399-13913-1-ND","C315C102K1R5TA7301","KEMET","KEMET","CAP CER 1000PF 100V X7R RADIAL","25,404","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","GoldMax 300 Comm X7R","Active","1000 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/28500/fseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2399/F256%20SERIES.JPG","1238PH-ND","F151K25Y5RN63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 150PF 1KV Y5R RADIAL","23,773","0.24","0","1","Bulk","F","Active","150 pF","±10%","1000V (1kV)","Y5R","-30°C ~ 125°C","High Voltage","-","SMPS Filtering","-","Through Hole","Radial, Disc","0.256"" Dia (6.50mm)","0.177"" (4.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1034TR-ND,BC1034CT-ND","K220J15C0GF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 22PF 50V C0G/NP0 RADIAL","22,883","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","22 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1012TR-ND,BC1012CT-ND","K820J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 82PF 50V C0G/NP0 RADIAL","21,811","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","82 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","56-A103K15X7RF5UAACT-ND,56-A103K15X7RF5UAATB-ND","A103K15X7RF5UAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 10000PF 50V X7R AXIAL","20,596","0.24","0","1","Cut Tape (CT),Tape & Box (TB)","A","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1085TR-ND,BC1085CT-ND","K221K15X7RF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 50V X7R RADIAL","20,057","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5129-ND","K101J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 100PF 50V C0G/NP0 RADIAL","19,774","0.24","0","1","Bulk","Mono-Kap™ K","Active","100 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1007TR-ND,BC1007CT-ND","K330J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 33PF 50V C0G/NP0 RADIAL","19,722","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","33 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC2671CT-ND,BC2671TB-ND","K153K10X7RF5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.015UF 50V X7R RADIAL","18,558","0.24","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","0.015 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K391J15C0GF53L2-ND","K391J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 390PF 50V C0G/NP0 RADIAL","18,502","0.24","0","1","Bulk","Mono-Kap™ K","Active","390 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://search.kemet.com/download/datasheet/C315C102K1R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2503/GOLDENMAX%20300%20C0G%2C%20NP0.jpg","399-4144-ND","C315C102K1R5TA","KEMET","KEMET","CAP CER 1000PF 100V X7R RADIAL","18,417","0.24","0","1","Bulk","GoldMax 300 Comm X7R","Active","1000 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.183"" (4.66mm)","-","0.100"" (2.54mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","56-K103K15X7RF5UH5CT-ND,56-K103K15X7RF5UH5TB-ND","K103K15X7RF5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 10000PF 50V X7R RADIAL","17,405","0.24","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1011TR-ND,BC1011CT-ND","K680J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 68PF 50V C0G/NP0 RADIAL","17,181","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","68 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1005TR-ND,BC1005CT-ND","K220J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 22PF 50V C0G/NP0 RADIAL","16,035","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","22 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1008TR-ND,BC1008CT-ND","K390J15C0GF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 39PF 50V C0G/NP0 RADIAL","15,797","0.24","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","39 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
